conversation_id,tweet_id,arxiv_identifiers
1221066191449546752,1221067110941626369,[]
1221066191449546752,1221067114791960576,['2001.08210']
1213592668644749314,1213592668644749314,[]
1213592668644749314,1213592670343516160,"['1909.10893', '1907.05242', '1909.00015']"
1213592668644749314,1213592679818440711,['1909.00015']
1206575784359534592,1206575784359534592,['1911.12986']
1206575784359534592,1206575786410627074,[]
1206562398766817280,1206562398766817280,[]
1206562398766817280,1206563002905968640,['1711.04987']
1193904991930650629,1193904991930650629,[]
1193904991930650629,1193904998612164608,[]
1193904991930650629,1193937584797421570,['1908.07690']
1192658605503205376,1192658605503205376,[]
1192658605503205376,1192660243282460672,['1909.00228']
1192658605503205376,1192661487027773440,[]
1192658605503205376,1192662669913804800,[]
1192658605503205376,1192687043618340864,[]
1192658605503205376,1192688472521265153,[]
1192490719031656448,1192490719031656448,['1911.02116']
1192490719031656448,1192490726988247041,[]
1192490719031656448,1192490733405532160,[]
1192490719031656448,1192490741689307136,[]
1192490719031656448,1192490751952707585,[]
1192490719031656448,1192490754142158848,[]
1192453508299206656,1192453508299206656,[]
1192453508299206656,1192453509427482624,['1610.00388']
1192376869447823361,1192376869447823361,['1909.01214']
1192376869447823361,1192378045136437248,[]
1192331907117113344,1192331907117113344,['1907.11499']
1192331907117113344,1192334114067607552,[]
1192331907117113344,1192334115552423936,[]
1192331907117113344,1192334117091737602,[]
1192331907117113344,1192334119142744064,[]
1192331907117113344,1192334120841441280,[]
1192331907117113344,1192334411657703424,[]
1192331907117113344,1192334834288316416,['1907.11499']
1191645576665780224,1191645576665780224,['1910.05069']
1191645576665780224,1191646435105636352,[]
1191645576665780224,1191646729776648192,[]
1191209484925825024,1191209484925825024,[]
1191209484925825024,1191210181926875137,[]
1191209484925825024,1191211963533017088,['1910.14161']
1182680510092496899,1182680510092496899,[]
1182680510092496899,1182682185557561346,[]
1182680510092496899,1182683552451825665,[]
1182680510092496899,1182684323918548992,['1909.01380']
1179381510165676034,1179381510165676034,[]
1179381510165676034,1179381515991633920,[]
1179381510165676034,1179406995729866754,['1909.13180']
1177276621172150272,1177276621172150272,['1909.01066']
1177276621172150272,1177291119387979776,[]
1177276621172150272,1177388377869619201,['1908.07690']
1176915046896566273,1176915046896566273,['1909.10705']
1176915046896566273,1176915047760547840,[]
1171548832393572353,1171548832393572353,['1909.02855']
1171548832393572353,1171549050245660678,[]
1171548832393572353,1171549248061661184,[]
1171548832393572353,1171549480409325575,[]
1170642228592762880,1170642228592762880,['1906.01076']
1170642228592762880,1170642453256376321,[]
1170642228592762880,1170642882493124609,[]
1170642228592762880,1170643298618355712,['1811.11682']
1169176198389403648,1169176198389403648,['1909.00303']
1169176198389403648,1169176278274125824,[]
1169176198389403648,1169272616802275336,[]
1166334749729857536,1166334749729857536,['1908.08983']
1166334749729857536,1166334751948595205,[]
1157265985897992192,1157265985897992192,[]
1157265985897992192,1157269440813305856,[]
1157265985897992192,1157269920654200833,['1812.04616']
1156121437784219649,1156121437784219649,[]
1156121437784219649,1156121439646486528,[]
1156121437784219649,1156121441789784064,[]
1156121437784219649,1156121443316449280,['1810.07931']
1156121437784219649,1156121445669494784,['1902.01313']
1156121437784219649,1156121447720468480,[]
1156121437784219649,1156166410978168832,[]
1156121437784219649,1156166413003972608,[]
1155883388001239041,1155883388001239041,[]
1155883388001239041,1155883389871726592,['1906.01659v1']
1143053662425616385,1143053662425616385,['1906.01575']
1143053662425616385,1143053665386803201,[]
1143053662425616385,1143053667236569094,[]
1143053662425616385,1143053668830330880,[]
1143053662425616385,1143053670206070784,[]
1142749925270269952,1142749925270269952,['1906.02242']
1142749925270269952,1142749926683811841,[]
1142749925270269952,1142749928927703046,[]
1142749925270269952,1142749930597093376,[]
1141382494459244544,1141382494459244544,['1906.03785']
1141382494459244544,1141382496409591809,[]
1141380479108747265,1141380479108747265,['1906.02656']
1141380479108747265,1141380869078364160,[]
1140969473756815362,1140969473756815362,['1905.13413']
1140969473756815362,1140969912464228352,[]
1140967012031770625,1140967012031770625,['1906.01617']
1140967012031770625,1140968494596526080,[]
1140513659246059521,1140513659246059521,[]
1140513659246059521,1163580049049772032,['1903.03467']
1138739128231743488,1138739128231743488,[]
1138739128231743488,1138739129490038784,[]
1138739128231743488,1138739130823843841,[]
1138739128231743488,1138739132027592704,"['1905.06290', '1811.01088']"
1138739128231743488,1138739133239701504,['1901.07291']
1138739128231743488,1138739134959370242,"['1902.09191', '1906.01604']"
1138739128231743488,1138739136683216896,[]
1138739128231743488,1138739137832456192,[]
1138739128231743488,1138739139120128000,['1806.08730']
1136339394640646144,1136339394640646144,[]
1136339394640646144,1136339467965538305,[]
1136339394640646144,1136339721972531201,[]
1136339394640646144,1136339921805987840,[]
1136339394640646144,1136340279584350212,[]
1136339394640646144,1136340805973680134,[]
1136339394640646144,1136341070386749443,[]
1136339394640646144,1136341814267580417,[]
1136339394640646144,1136342447414546433,[]
1136339394640646144,1136342746736799746,[]
1136339394640646144,1136343311999016960,[]
1136339394640646144,1136343660520443904,[]
1136339394640646144,1136344172573732864,[]
1136339394640646144,1136344482264338433,[]
1136339394640646144,1136344778281537543,[]
1136339394640646144,1136345161703809025,[]
1136339394640646144,1136345657944477697,['1607.04606']
1136339394640646144,1136346388596441088,[]
1136339394640646144,1136347367282810880,[]
1136339394640646144,1136347977298128898,[]
1136339394640646144,1136348878842793984,[]
1136339394640646144,1136349279201693698,[]
1136339394640646144,1136349783231205377,[]
1136339394640646144,1136350521156145152,[]
1136339394640646144,1136350966943559683,[]
1136339394640646144,1136351495882977280,[]
1136339394640646144,1136351710039949312,[]
1136339394640646144,1136352446186500097,[]
1136339394640646144,1136353018302074882,[]
1136339394640646144,1136353634386632706,[]
1136339394640646144,1136354090785619970,[]
1136339394640646144,1136354305445978112,[]
1136339394640646144,1136354557565526017,[]
1136339394640646144,1136355011527622656,[]
1136339394640646144,1136355136333328384,[]
1136339394640646144,1136355919166693377,[]
1136339394640646144,1136356371539156993,[]
1136339394640646144,1136357139734306821,[]
1136339394640646144,1136357602915471361,[]
1136339394640646144,1136358259139534849,[]
1136339394640646144,1136358715064496128,['1611.01368']
1136339394640646144,1136358948934692864,['1809.04022']
1136339394640646144,1136359161216806912,[]
1136339394640646144,1136359438556762116,[]
1136339394640646144,1136360205078454276,[]
1136339394640646144,1136360451045056517,[]
1136339394640646144,1136360892411592704,[]
1136339394640646144,1136361377566773248,[]
1136339394640646144,1136361625005514753,[]
1134453131931267073,1134453131931267073,['1905.12688']
1134453131931267073,1134453133625778176,[]
1134453131931267073,1134453136893140992,[]
1134453131931267073,1134453138612789248,[]
1134453131931267073,1134453141062242305,[]
1134453131931267073,1134453143046184960,[]
1134453131931267073,1134453152965681152,[]
1133362022974918656,1133362022974918656,[]
1133362022974918656,1133362024749129728,"['1904.09223', '1905.07129']"
1128772801060573184,1128772801060573184,[]
1128772801060573184,1128773480445632512,['1904.02037']
1124263846674345985,1124263846674345985,[]
1124263846674345985,1124263848960253953,[]
1124263846674345985,1124263850638020613,['1811.00907']
1124263846674345985,1124263852332453888,"['1808.10006', '1808.09582']"
1124263846674345985,1124263854047997953,[]
1124263846674345985,1124263855725731841,['1805.04833']
1124263846674345985,1124263857424404480,['1904.09751']
1124263846674345985,1124263860104507393,[]
1124263846674345985,1124263861727760384,[]
1120752557696196608,1120752557696196608,['1904.09380']
1120752557696196608,1120752558748913664,[]
1120752557696196608,1120752559638110211,[]
1120752557696196608,1120752561227739137,[]
1120752557696196608,1120752562012082176,[]
1120752557696196608,1120752562804789248,[]
1120752557696196608,1120752563748524035,[]
1120752557696196608,1120752565849817090,[]
1120752557696196608,1120761148486422529,[]
1117765725651861504,1117765725651861504,['1904.02343']
1117765725651861504,1117766122336661504,[]
1116338654635593728,1116338654635593728,['1811.00266']
1116338654635593728,1116338963084664832,[]
1113437174014332929,1113437174014332929,['1904.00930']
1113437174014332929,1113437691755020289,[]
1110897364766736385,1110897364766736385,['1903.09848']
1110897364766736385,1110897878631923712,[]
1107628847925784576,1107628847925784576,['1903.06620']
1107628847925784576,1107629363183394816,[]
1107628847925784576,1107630238631149568,[]
1105051158979244034,1105051158979244034,[]
1105051158979244034,1105051160187150340,['1902.03249']
1100679615180206082,1100679615180206082,['1902.08899']
1100679615180206082,1100685475289870336,[]
1099074543371669504,1099074543371669504,[]
1099074543371669504,1100946164847919106,['1902.10193']
1099049346732081154,1099049346732081154,[]
1099049346732081154,1115280982242930690,['1904.03111']
1099049346732081154,1120789162834239493,[]
1095455503700901888,1095455503700901888,[]
1095455503700901888,1095455805372022786,[]
1095455503700901888,1095463651740401664,['1902.03499']
1092813522692644864,1092813522692644864,[]
1092813522692644864,1092813525146394624,['1901.07291']
1092778201997283328,1092778201997283328,"['1901.05534', '1901.11373']"
1092778201997283328,1092778203318497280,[]
1092778201997283328,1092778204572647425,[]
1092778201997283328,1092806403004264455,[]
1092725403121258496,1092725403121258496,['1902.01382']
1092725403121258496,1092730387783188481,[]
1088076610308370433,1088076610308370433,['1901.07291']
1088076610308370433,1088076612673957889,[]
1088076610308370433,1088076613810569216,[]
1088076610308370433,1088076614901161984,[]
1087382387015729152,1087382387015729152,['1705.08142']
1087382387015729152,1087382709494779904,['1811.06031']
1073513114468081664,1073513114468081664,['1812.04616']
1073513114468081664,1073513115638206465,[]
1073513114468081664,1073531335610957824,[]
1073513114468081664,1073531336823054336,[]
1073513114468081664,1073533377377132544,[]
1062733549516800002,1062733549516800002,['1811.04154']
1062733549516800002,1062733706106945537,[]
1058679276738932737,1058679276738932737,[]
1058679276738932737,1058679279012249601,[]
1058679276738932737,1058679523930267648,[]
1058679276738932737,1058679798380331011,[]
1058679276738932737,1058681467562323968,['1808.09352']
1058679276738932737,1058681468950601728,[]
1058679276738932737,1058681470288568320,[]
1058679276738932737,1058681471513300993,[]
1058679276738932737,1058682228258062336,[]
1057302789607616512,1057302789607616512,['1810.06826']
1057302789607616512,1057303535459680257,[]
1052376756181708800,1052376756181708800,['1711.07611']
1052376756181708800,1052691886069215233,[]
1047553863795068928,1047553863795068928,"['1809.03068', '1809.04179']"
1047553863795068928,1047560320800231424,[]
1040226828349304832,1040226828349304832,[]
1040226828349304832,1040226830647783425,[]
1040226828349304832,1040226832237383680,['1808.04126']
1040226828349304832,1040226834435264514,[]
1040226828349304832,1059866799934709761,[]
1040226828349304832,1059866803713835016,[]
1037020399110959104,1037020399110959104,['1808.10025']
1037020399110959104,1037021067158675456,[]
1036993254644953089,1036993254644953089,['1808.09367']
1036993254644953089,1036993623609548800,[]
1036990410667765760,1036990410667765760,['1808.09861']
1036990410667765760,1036991927617499137,[]
1035566279317483520,1035566279317483520,['1808.09500']
1035566279317483520,1035567186969018368,[]
1035527715670183936,1035527715670183936,['1808.09374']
1035527715670183936,1035528021636272128,[]
1034968717195661318,1034968717195661318,['1808.09479']
1034968717195661318,1034994228781301766,[]
1034850801498382338,1034850801498382338,['1808.09111']
1034850801498382338,1034851023582580736,[]
1034699640040501248,1034699640040501248,[]
1034699640040501248,1034706127592808451,['1808.05759']
1032977805649371136,1032977805649371136,['1808.07512']
1032977805649371136,1032977977032814592,[]
1009482838968856576,1009482838968856576,[]
1009482838968856576,1009484244060688386,['1506.07285']
1009482838968856576,1009484921679810560,[]
1000137890905673728,1000137890905673728,['1805.09590']
1000137890905673728,1000139014404427776,[]
999934314610642944,999934314610642944,[]
999934314610642944,999934315688546306,['1802.05930']
999934314610642944,999936018999541760,['1805.07858']
999934314610642944,999936020169846784,['1804.00619']
996756475174322177,996756475174322177,['1805.04016']
996756475174322177,996756859670409216,[]
994492492635615232,994492492635615232,['1805.03620']
994492492635615232,994492978793197568,[]
994492492635615232,994493636388818944,[]
993598625891651584,993598625891651584,['1805.01817']
993598625891651584,993598846906314753,[]
993598625891651584,993599741480132615,[]
992403428721733632,992403428721733632,['1805.01087']
992403428721733632,992403963004837889,[]
983798599988535298,983798599988535298,['1804.02559']
983798599988535298,983799502376259585,[]
980568195579998209,980568195579998209,[]
980568195579998209,980568197865857025,['1707.05589']
980568195579998209,980568199463866368,['1803.08240']
980568195579998209,980568201200324610,['1803.11138']
970951181005721600,970951181005721600,['1803.01271']
970951181005721600,970951182884724736,[]
969573162890551298,969573162890551298,['1803.00188']
969573162890551298,969573352712044544,[]
959819885063831554,959819885063831554,['1711.07611']
959819885063831554,960219182653673473,[]
850406128571777025,850406128571777025,['1704.01691']
850406128571777025,850406224189427712,[]
829158447182708736,829158447182708736,['1702.01923']
829158447182708736,829393882924404738,[]
821363205343739906,821363205343739906,['1701.03980']
821363205343739906,821363465969344514,[]
804392863828180992,804392863828180992,[]
804392863828180992,804393095160795136,['1611.04558v1']
727125758712250368,727125758712250368,[]
727125758712250368,727127175543943168,[]
727125758712250368,727128454907367424,['1602.03001']
677897465958412288,677897465958412288,['1512.04906v1']
677897465958412288,677897586406215681,[]
677897465958412288,677897689758113793,[]
677897465958412288,677897852727726080,[]
1382878164255395842,1382878164255395842,['2104.07567']
1382878164255395842,1382878165895413762,[]
1382619745170698245,1382619745170698245,[]
1382619745170698245,1382619747230089216,['2104.07012']
1367208575081316355,1367208575081316355,[]
1367208575081316355,1367208575966334985,['1904.09675']
1367208575081316355,1367211053759758336,[]
1356459339280642048,1356459339280642048,['2102.01065']
1356459339280642048,1356459340761239552,[]
1356459339280642048,1356459341977579521,[]
1356459339280642048,1356459342887743488,[]
1356459339280642048,1356459343743315969,[]
1356459339280642048,1356459347379818498,[]
1356459339280642048,1356459349233688577,[]
1356459339280642048,1356459350508724231,['2102.01065']
1344816734684016645,1344816734684016645,['2012.14983']
1344816734684016645,1344816852363575296,[]
1344816734684016645,1344816897636888579,[]
1344816734684016645,1344817081225801731,[]
1344816734684016645,1344817392547987456,[]
1344816734684016645,1344817522898571264,[]
1344816734684016645,1344817642075533312,[]
1344816734684016645,1344817748896002048,[]
1331614517634224132,1331614517634224132,['2011.07384']
1331614517634224132,1331614526819758082,[]
1331614517634224132,1331614535808147456,[]
1331614517634224132,1331614544310001664,[]
1331614517634224132,1331614552379764737,[]
1331614517634224132,1331614560713920519,[]
1331614517634224132,1331614589784612866,[]
1331614517634224132,1331614615189516292,[]
1331614517634224132,1331614617739661313,[]
1330941910354104320,1330941910354104320,"['1904.09751', '2010.02650']"
1330941910354104320,1330941965849014274,[]
1328395069712318464,1328395069712318464,[]
1328395069712318464,1328395070450503680,[]
1328395069712318464,1328555757797662721,['2011.08115']
1325866728799277060,1325866728799277060,['2011.02511']
1325866728799277060,1325866730162450433,[]
1325866728799277060,1325866731529785352,[]
1325866728799277060,1325866732855185409,[]
1325866728799277060,1325866734356729856,[]
1325866728799277060,1325866735547904001,[]
1325866728799277060,1325866736692891653,[]
1325866728799277060,1325866737858994183,[]
1325866728799277060,1325866738920136706,['2011.02511']
1321444476250918912,1321444476250918912,['2010.14481']
1321444476250918912,1321444481938477056,[]
1319275723807285248,1319275723807285248,['2010.10907']
1319275723807285248,1319275857790205960,[]
1319275723807285248,1319275987171880962,[]
1319275723807285248,1319276210367594498,[]
1318096399754559488,1318096399754559488,['2010.08518']
1318096399754559488,1318096403881668608,[]
1318096399754559488,1318096405647532033,['2004.11854']
1318096399754559488,1318096407123943424,[]
1316755447764967425,1316755447764967425,['2010.03982']
1316755447764967425,1316755449333587969,[]
1316755447764967425,1316755450814136321,[]
1316755447764967425,1316755452378578945,[]
1316302893859983361,1316302893859983361,['2010.05647']
1316302893859983361,1316302895663517697,[]
1316302893859983361,1316302897358012416,[]
1316143203553288193,1316143203553288193,['2010.02598']
1316143203553288193,1316143324500238336,[]
1316143203553288193,1316143428456022017,[]
1316117669721124864,1316117669721124864,['2004.14914']
1316117669721124864,1316117735978545159,[]
1316117669721124864,1316117817197027340,[]
1316117669721124864,1316117879394369539,[]
1316117669721124864,1316117946796855296,[]
1316117669721124864,1316117997011062785,[]
1314651991847571456,1314651991847571456,[]
1314651991847571456,1314651996121489408,[]
1314651991847571456,1314651997149167616,['2004.10151']
1314363840256188417,1314363840256188417,['2010.03863']
1314363840256188417,1314363842802200576,[]
1314363840256188417,1314363844408549376,[]
1314363840256188417,1314363846212161537,[]
1314363840256188417,1314363848015720453,[]
1314363840256188417,1314363849538260992,[]
1314363840256188417,1314363851165650948,[]
1314363840256188417,1314363852755275776,[]
1313240140215656451,1313240140215656451,['2010.01082']
1313240140215656451,1313240141339688961,[]
1311207137448689664,1311207137448689664,['2009.13888']
1311207137448689664,1311207139004866560,[]
1311207137448689664,1311207140426764293,[]
1311207137448689664,1311207141819256832,[]
1296501230605406209,1296501230605406209,['2008.08076']
1296501230605406209,1296501231393931264,[]
1296501230605406209,1296501232119492613,[]
1282295686583779328,1282295686583779328,[]
1282295686583779328,1282295689704284160,['2001.04437']
1282295686583779328,1282295691797303297,[]
1282295686583779328,1282295693919625218,[]
1282295686583779328,1282295696889188352,[]
1282295686583779328,1282295698952728576,[]
1282295686583779328,1282295701175775233,[]
1282295686583779328,1282295703121928192,[]
1282295686583779328,1282295705042857984,[]
1282295686583779328,1282295707035217920,[]
1282295686583779328,1282295712043106305,[]
1282295686583779328,1282295715323170819,[]
1271089161844424704,1271089161844424704,['2006.05987']
1271089161844424704,1271089163912257537,[]
1271089161844424704,1271089165661331459,[]
1271089161844424704,1271089167330619398,[]
1271089161844424704,1271089168651878400,[]
1271089161844424704,1271089170652463109,[]
1271089161844424704,1271089173269807105,[]
1256019846749392896,1256019846749392896,['2004.14914']
1256019846749392896,1256019890319826945,[]
1255047264332066817,1255047264332066817,['1909.13375']
1255047264332066817,1255047266135609344,[]
1254776794319736839,1254776794319736839,['2004.10645']
1254776794319736839,1254776796702097408,[]
1249917689302310914,1249917689302310914,['2004.05569']
1249917689302310914,1249917691663613952,[]
1247326213296672768,1247326213296672768,['2004.02709']
1247326213296672768,1247326214332661762,[]
1247326213296672768,1247326216018735104,[]
1247326213296672768,1247326226592567296,[]
1247326213296672768,1247326227641143296,[]
1247326213296672768,1247326232535920641,[]
1247326213296672768,1247326234515656704,[]
1247326213296672768,1247326235480313856,[]
1247326213296672768,1247326237371973634,[]
1247326213296672768,1247326238273712128,[]
1247326213296672768,1247326240190562304,[]
1247326213296672768,1247326241935339520,[]
1247326213296672768,1247326242962980864,[]
1247326213296672768,1247326248600141824,[]
1247326213296672768,1247326249925529601,[]
1247326213296672768,1247326250986684416,[]
1247326213296672768,1247326251905245186,[]
1247326213296672768,1247326252924469249,[]
1247326213296672768,1247648367557013506,[]
1247142319599616000,1247142319599616000,[]
1247142319599616000,1257589609996996608,['1910.13267']
1244549888186241024,1244549888186241024,['2003.12298']
1244549888186241024,1244551233295220739,[]
1244549888186241024,1244551361074802689,[]
1229066076782288896,1229066076782288896,['2002.05651']
1229066076782288896,1229066083904172032,[]
1229066076782288896,1229066091508486150,[]
1229066076782288896,1229066097565061128,[]
1229066076782288896,1229066099112718337,"['1906.02243', '1907.10597', '1910.09700']"
1227684049759670273,1227684049759670273,['1912.10824']
1227684049759670273,1227684052976721921,[]
1227684049759670273,1227684066943782912,[]
1227684049759670273,1227684068613087232,[]
1227684049759670273,1227684069753982976,[]
1227646751567421440,1227646751567421440,['1802.04744']
1227646751567421440,1227646752565714944,[]
1227646751567421440,1227646753400332289,[]
1227611938689077250,1227611938689077250,['2002.02878']
1227611938689077250,1227612898408747008,['2002.02878']
1227596843472867330,1227596843472867330,[]
1227596843472867330,1227596845490282497,[]
1227596843472867330,1227596847079972865,[]
1227596843472867330,1227596848392818688,[]
1227596843472867330,1227596850007592962,[]
